text_id,n_words,n_vowels,schwa_v1_AH0,oov_g2p_filled,oov_still_missing,oov_fill_rate,register
spoken_telephone_switchboard_22_sw2290-ms98-a-trans,1657,1939,0.13924703455389376,6,2,0.75,spoken_phone
spoken_telephone_switchboard_22_sw2291-ms98-a-trans,1498,1925,0.20675324675324674,0,0,0.0,spoken_phone
spoken_telephone_switchboard_22_sw2292-ms98-a-trans,1855,2256,0.15425531914893617,5,1,0.8333333333333334,spoken_phone
spoken_telephone_switchboard_22_sw2293-ms98-a-trans,1267,1519,0.14812376563528637,1,0,1.0,spoken_phone
spoken_telephone_switchboard_22_sw2294-ms98-a-trans,1765,2227,0.1710821733273462,2,0,1.0,spoken_phone
spoken_telephone_switchboard_22_sw2295-ms98-a-trans,1144,1330,0.10902255639097744,0,0,0.0,spoken_phone
spoken_telephone_switchboard_22_sw2299-ms98-a-trans,1421,1655,0.12809667673716013,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2300-ms98-a-trans,2172,2601,0.1572472126105344,0,3,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2302-ms98-a-trans,1131,1385,0.1595667870036101,2,2,0.5,spoken_phone
spoken_telephone_switchboard_23_sw2303-ms98-a-trans,2104,2633,0.16521078617546525,0,1,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2304-ms98-a-trans,1511,1803,0.15474209650582363,0,6,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2305-ms98-a-trans,1817,2234,0.1602506714413608,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2306-ms98-a-trans,1966,2398,0.1555462885738115,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2307-ms98-a-trans,1620,1918,0.13712200208550573,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2308-ms98-a-trans,1877,2241,0.14413208389112003,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2309-ms98-a-trans,1316,1648,0.1783980582524272,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2310-ms98-a-trans,2025,2385,0.18238993710691823,6,3,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_23_sw2312-ms98-a-trans,1569,1832,0.11299126637554585,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2313-ms98-a-trans,1792,2182,0.17094408799266728,2,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2314-ms98-a-trans,1291,1630,0.1607361963190184,2,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2315-ms98-a-trans,2096,2488,0.16278135048231512,1,4,0.2,spoken_phone
spoken_telephone_switchboard_23_sw2316-ms98-a-trans,1824,2226,0.15992812219227315,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_23_sw2317-ms98-a-trans,2145,2482,0.11039484286865431,5,1,0.8333333333333334,spoken_phone
spoken_telephone_switchboard_23_sw2318-ms98-a-trans,1791,2158,0.16543095458758109,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_23_sw2319-ms98-a-trans,1728,2144,0.14738805970149255,6,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2320-ms98-a-trans,1590,1858,0.13347685683530677,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2323-ms98-a-trans,1229,1504,0.15757978723404256,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_23_sw2324-ms98-a-trans,1111,1395,0.18351254480286738,1,1,0.5,spoken_phone
spoken_telephone_switchboard_23_sw2326-ms98-a-trans,1353,1626,0.15190651906519065,2,4,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_23_sw2327-ms98-a-trans,1896,2367,0.18377693282636248,0,1,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2328-ms98-a-trans,1962,2376,0.1632996632996633,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2329-ms98-a-trans,2010,2337,0.13564398801882754,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_23_sw2331-ms98-a-trans,1856,2114,0.1400189214758751,2,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2332-ms98-a-trans,2001,2442,0.1466011466011466,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2333-ms98-a-trans,1988,2396,0.1506677796327212,0,3,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2334-ms98-a-trans,1779,2150,0.15302325581395348,9,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2335-ms98-a-trans,1724,2063,0.12651478429471644,21,1,0.9545454545454546,spoken_phone
spoken_telephone_switchboard_23_sw2336-ms98-a-trans,1434,1791,0.17587939698492464,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_23_sw2337-ms98-a-trans,1805,2279,0.18297498903027642,2,5,0.2857142857142857,spoken_phone
spoken_telephone_switchboard_23_sw2338-ms98-a-trans,1986,2348,0.1418228279386712,0,1,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2339-ms98-a-trans,1515,1764,0.12981859410430838,2,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2340-ms98-a-trans,2296,2746,0.14020393299344502,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2341-ms98-a-trans,1539,1885,0.16976127320954906,1,1,0.5,spoken_phone
spoken_telephone_switchboard_23_sw2342-ms98-a-trans,2172,2664,0.14827327327327328,0,7,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2343-ms98-a-trans,1754,2193,0.14272685818513453,5,4,0.5555555555555556,spoken_phone
spoken_telephone_switchboard_23_sw2344-ms98-a-trans,1986,2470,0.15910931174089069,0,1,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2345-ms98-a-trans,2199,2625,0.14323809523809525,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_23_sw2346-ms98-a-trans,1528,1742,0.169345579793341,3,4,0.42857142857142855,spoken_phone
spoken_telephone_switchboard_23_sw2347-ms98-a-trans,1883,2246,0.1714158504007124,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2348-ms98-a-trans,1844,2166,0.12465373961218837,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2349-ms98-a-trans,1139,1387,0.12977649603460706,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2350-ms98-a-trans,1614,1884,0.13428874734607218,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2352-ms98-a-trans,1949,2395,0.1707724425887265,2,2,0.5,spoken_phone
spoken_telephone_switchboard_23_sw2353-ms98-a-trans,1741,2162,0.14708603145235893,3,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2354-ms98-a-trans,2039,2459,0.16470109800732005,2,4,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_23_sw2355-ms98-a-trans,2059,2489,0.14945761349939735,4,1,0.8,spoken_phone
spoken_telephone_switchboard_23_sw2358-ms98-a-trans,1330,1531,0.11299804049640758,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2359-ms98-a-trans,1961,2362,0.18501270110076207,0,5,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2360-ms98-a-trans,1184,1440,0.14027777777777778,5,2,0.7142857142857143,spoken_phone
spoken_telephone_switchboard_23_sw2361-ms98-a-trans,2049,2484,0.1751207729468599,2,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2362-ms98-a-trans,2007,2437,0.1571604431678293,1,4,0.2,spoken_phone
spoken_telephone_switchboard_23_sw2363-ms98-a-trans,1963,2379,0.1458596048759983,0,2,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2365-ms98-a-trans,1592,1862,0.16219119226638024,4,1,0.8,spoken_phone
spoken_telephone_switchboard_23_sw2366-ms98-a-trans,1681,2145,0.15524475524475526,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2367-ms98-a-trans,1425,1702,0.13160987074030553,1,1,0.5,spoken_phone
spoken_telephone_switchboard_23_sw2368-ms98-a-trans,2606,3146,0.1424030514939606,3,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2369-ms98-a-trans,2096,2516,0.1625596184419714,8,3,0.7272727272727273,spoken_phone
spoken_telephone_switchboard_23_sw2370-ms98-a-trans,2403,2836,0.1512693935119887,3,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2371-ms98-a-trans,1513,1753,0.12036508841985168,3,1,0.75,spoken_phone
spoken_telephone_switchboard_23_sw2372-ms98-a-trans,1780,2181,0.1646033929390188,11,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2373-ms98-a-trans,1373,1692,0.1430260047281324,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_23_sw2374-ms98-a-trans,1523,1782,0.1251402918069585,6,2,0.75,spoken_phone
spoken_telephone_switchboard_23_sw2376-ms98-a-trans,1443,1759,0.1534963047185901,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2377-ms98-a-trans,2189,2699,0.16969247869581328,0,1,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2378-ms98-a-trans,1939,2327,0.15470562956596476,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2379-ms98-a-trans,1764,2259,0.20185922974767595,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2380-ms98-a-trans,1793,2244,0.2000891265597148,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2381-ms98-a-trans,1965,2272,0.13160211267605634,0,2,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2382-ms98-a-trans,1816,2203,0.14344076259645938,2,3,0.4,spoken_phone
spoken_telephone_switchboard_23_sw2384-ms98-a-trans,1510,1722,0.17015098722415795,1,1,0.5,spoken_phone
spoken_telephone_switchboard_23_sw2386-ms98-a-trans,2132,2521,0.1412138040460135,7,3,0.7,spoken_phone
spoken_telephone_switchboard_23_sw2387-ms98-a-trans,1628,1980,0.15202020202020203,1,3,0.25,spoken_phone
spoken_telephone_switchboard_23_sw2388-ms98-a-trans,1353,1561,0.13516976297245356,4,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2389-ms98-a-trans,2061,2459,0.1415209434729565,0,0,0.0,spoken_phone
spoken_telephone_switchboard_23_sw2390-ms98-a-trans,1856,2232,0.14650537634408603,1,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2392-ms98-a-trans,1996,2349,0.14814814814814814,4,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2393-ms98-a-trans,1944,2339,0.155622060709705,5,0,1.0,spoken_phone
spoken_telephone_switchboard_23_sw2395-ms98-a-trans,1724,2219,0.19242902208201892,4,7,0.36363636363636365,spoken_phone
spoken_telephone_switchboard_23_sw2396-ms98-a-trans,2007,2282,0.1546888694127958,4,1,0.8,spoken_phone
spoken_telephone_switchboard_23_sw2397-ms98-a-trans,1808,2139,0.13604488078541374,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_23_sw2398-ms98-a-trans,2085,2452,0.15130505709624797,4,1,0.8,spoken_phone
spoken_telephone_switchboard_24_sw2401-ms98-a-trans,1001,1247,0.19486768243785085,0,0,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2402-ms98-a-trans,1120,1325,0.15773584905660376,0,0,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2404-ms98-a-trans,1891,2140,0.12710280373831775,9,1,0.9,spoken_phone
spoken_telephone_switchboard_24_sw2405-ms98-a-trans,2222,2614,0.1407804131599082,3,2,0.6,spoken_phone
spoken_telephone_switchboard_24_sw2406-ms98-a-trans,1589,1928,0.15145228215767634,4,1,0.8,spoken_phone
spoken_telephone_switchboard_24_sw2407-ms98-a-trans,1820,2290,0.15458515283842794,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_24_sw2408-ms98-a-trans,2221,2610,0.14329501915708812,3,2,0.6,spoken_phone
spoken_telephone_switchboard_24_sw2409-ms98-a-trans,1384,1634,0.13892288861689106,1,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2410-ms98-a-trans,1980,2461,0.16659894351889476,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_24_sw2411-ms98-a-trans,1717,2003,0.12031952071892162,6,4,0.6,spoken_phone
spoken_telephone_switchboard_24_sw2415-ms98-a-trans,1628,1980,0.16363636363636364,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_24_sw2416-ms98-a-trans,1351,1587,0.1203528670447385,2,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2417-ms98-a-trans,1789,2131,0.12623181604880337,1,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2418-ms98-a-trans,1974,2414,0.1391880695940348,7,1,0.875,spoken_phone
spoken_telephone_switchboard_24_sw2419-ms98-a-trans,2397,2839,0.1680169073617471,10,3,0.7692307692307693,spoken_phone
spoken_telephone_switchboard_24_sw2420-ms98-a-trans,1183,1453,0.16999311768754302,0,0,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2421-ms98-a-trans,1507,1893,0.1537242472266244,0,0,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2422-ms98-a-trans,1861,2204,0.14882032667876588,4,6,0.4,spoken_phone
spoken_telephone_switchboard_24_sw2423-ms98-a-trans,2074,2436,0.13916256157635468,1,1,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2424-ms98-a-trans,1547,1909,0.16343635411210058,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_24_sw2426-ms98-a-trans,1510,1819,0.1616272677295217,1,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2427-ms98-a-trans,2574,2951,0.13453066757031515,1,1,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2428-ms98-a-trans,2425,3080,0.18538961038961038,23,3,0.8846153846153846,spoken_phone
spoken_telephone_switchboard_24_sw2429-ms98-a-trans,1937,2290,0.12663755458515283,2,2,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2430-ms98-a-trans,2194,2637,0.15889268107698143,4,2,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_24_sw2431-ms98-a-trans,2134,2508,0.15550239234449761,3,3,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2432-ms98-a-trans,1869,2246,0.13490650044523597,3,2,0.6,spoken_phone
spoken_telephone_switchboard_24_sw2433-ms98-a-trans,2172,2577,0.13814512999611953,1,1,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2435-ms98-a-trans,2224,2609,0.11728631659639709,4,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2436-ms98-a-trans,1720,2020,0.1193069306930693,3,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2437-ms98-a-trans,2047,2475,0.14707070707070707,4,1,0.8,spoken_phone
spoken_telephone_switchboard_24_sw2438-ms98-a-trans,1821,2178,0.16299357208448118,1,1,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2439-ms98-a-trans,2034,2405,0.14511434511434512,4,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2440-ms98-a-trans,2104,2469,0.1490481976508708,3,4,0.42857142857142855,spoken_phone
spoken_telephone_switchboard_24_sw2442-ms98-a-trans,1236,1492,0.1427613941018767,3,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2443-ms98-a-trans,2456,2947,0.16389548693586697,11,4,0.7333333333333333,spoken_phone
spoken_telephone_switchboard_24_sw2444-ms98-a-trans,1724,1959,0.13935681470137826,1,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2445-ms98-a-trans,1886,2217,0.13531799729364005,0,0,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2446-ms98-a-trans,1671,2100,0.1919047619047619,2,3,0.4,spoken_phone
spoken_telephone_switchboard_24_sw2447-ms98-a-trans,2237,2666,0.16729182295573894,0,0,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2448-ms98-a-trans,1113,1408,0.171875,5,1,0.8333333333333334,spoken_phone
spoken_telephone_switchboard_24_sw2452-ms98-a-trans,2107,2596,0.17064714946070877,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_24_sw2453-ms98-a-trans,1801,2219,0.15998197386210006,1,1,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2454-ms98-a-trans,1879,2313,0.14915693904020752,0,1,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2455-ms98-a-trans,1239,1472,0.14334239130434784,0,0,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2456-ms98-a-trans,1945,2340,0.14017094017094017,0,4,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2457-ms98-a-trans,1556,1838,0.1365614798694233,0,0,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2458-ms98-a-trans,1763,2174,0.18215271389144433,5,2,0.7142857142857143,spoken_phone
spoken_telephone_switchboard_24_sw2459-ms98-a-trans,1979,2484,0.1747181964573269,1,1,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2460-ms98-a-trans,2290,2698,0.15196441808747221,1,4,0.2,spoken_phone
spoken_telephone_switchboard_24_sw2461-ms98-a-trans,1562,1860,0.1295698924731183,32,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2463-ms98-a-trans,1711,2122,0.1705937794533459,0,1,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2464-ms98-a-trans,2325,2877,0.14285714285714285,3,2,0.6,spoken_phone
spoken_telephone_switchboard_24_sw2465-ms98-a-trans,1737,2053,0.12907939600584512,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_24_sw2466-ms98-a-trans,1514,1809,0.13432835820895522,0,1,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2467-ms98-a-trans,1663,2053,0.15830491962981003,1,1,0.5,spoken_phone
spoken_telephone_switchboard_24_sw2468-ms98-a-trans,2154,2637,0.17102768297307547,1,3,0.25,spoken_phone
spoken_telephone_switchboard_24_sw2469-ms98-a-trans,2017,2371,0.13918177983973007,3,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2470-ms98-a-trans,1865,2288,0.194493006993007,2,4,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_24_sw2473-ms98-a-trans,2145,2567,0.15971951694585118,17,1,0.9444444444444444,spoken_phone
spoken_telephone_switchboard_24_sw2476-ms98-a-trans,2006,2448,0.15645424836601307,4,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2477-ms98-a-trans,1715,2000,0.116,7,1,0.875,spoken_phone
spoken_telephone_switchboard_24_sw2478-ms98-a-trans,1846,2369,0.16124947235120304,12,1,0.9230769230769231,spoken_phone
spoken_telephone_switchboard_24_sw2479-ms98-a-trans,2435,2825,0.13451327433628318,2,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2481-ms98-a-trans,1787,2186,0.16331198536139066,0,1,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2482-ms98-a-trans,1330,1557,0.13230571612074501,0,3,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2484-ms98-a-trans,1911,2297,0.14758380496299522,0,1,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2485-ms98-a-trans,2268,2671,0.13290902283788844,0,2,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2486-ms98-a-trans,1707,2111,0.17669351018474658,0,3,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2487-ms98-a-trans,1931,2400,0.15,0,2,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2488-ms98-a-trans,2499,2925,0.15794871794871795,1,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2489-ms98-a-trans,1576,1817,0.13703907539900936,6,5,0.5454545454545454,spoken_phone
spoken_telephone_switchboard_24_sw2490-ms98-a-trans,2341,2747,0.14088096104841646,4,2,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_24_sw2491-ms98-a-trans,1777,2153,0.18671620993961913,0,1,0.0,spoken_phone
spoken_telephone_switchboard_24_sw2492-ms98-a-trans,1356,1589,0.13593455003146634,8,1,0.8888888888888888,spoken_phone
spoken_telephone_switchboard_24_sw2493-ms98-a-trans,2108,2485,0.14849094567404428,3,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2494-ms98-a-trans,1157,1417,0.13620324629498942,1,0,1.0,spoken_phone
spoken_telephone_switchboard_24_sw2495-ms98-a-trans,1417,1699,0.15008828722778106,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_24_sw2496-ms98-a-trans,1908,2265,0.1346578366445916,4,3,0.5714285714285714,spoken_phone
spoken_telephone_switchboard_24_sw2497-ms98-a-trans,2353,2842,0.14567206192821958,2,1,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_24_sw2499-ms98-a-trans,2257,2660,0.13270676691729325,2,2,0.5,spoken_phone
spoken_telephone_switchboard_25_sw2500-ms98-a-trans,1891,2153,0.14816535067347886,0,1,0.0,spoken_phone
spoken_telephone_switchboard_25_sw2502-ms98-a-trans,1888,2375,0.17221052631578948,1,2,0.3333333333333333,spoken_phone
spoken_telephone_switchboard_25_sw2503-ms98-a-trans,1844,2137,0.16424894712213384,4,2,0.6666666666666666,spoken_phone
spoken_telephone_switchboard_25_sw2504-ms98-a-trans,2056,2549,0.15613966261278933,0,0,0.0,spoken_phone
spoken_telephone_switchboard_25_sw2505-ms98-a-trans,1913,2154,0.1457753017641597,5,1,0.8333333333333334,spoken_phone
spoken_telephone_switchboard_25_sw2506-ms98-a-trans,1638,1962,0.15341488277268095,1,1,0.5,spoken_phone
spoken_telephone_switchboard_25_sw2507-ms98-a-trans,2183,2653,0.19148134187712024,0,1,0.0,spoken_phone
spoken_telephone_switchboard_25_sw2508-ms98-a-trans,1569,1890,0.13915343915343914,1,1,0.5,spoken_phone
spoken_telephone_switchboard_25_sw2509-ms98-a-trans,1709,2018,0.11694747274529237,4,0,1.0,spoken_phone
spoken_telephone_switchboard_25_sw2510-ms98-a-trans,1954,2274,0.1521547933157432,1,0,1.0,spoken_phone
spoken_telephone_switchboard_25_sw2511-ms98-a-trans,1885,2228,0.12477558348294435,0,1,0.0,spoken_phone
spoken_telephone_switchboard_25_sw2513-ms98-a-trans,1962,2302,0.15421372719374457,3,0,1.0,spoken_phone
spoken_telephone_switchboard_25_sw2514-ms98-a-trans,2038,2537,0.17658651951123375,1,1,0.5,spoken_phone
spoken_telephone_switchboard_25_sw2515-ms98-a-trans,1810,2195,0.15034168564920272,5,0,1.0,spoken_phone
spoken_telephone_switchboard_25_sw2517-ms98-a-trans,1994,2314,0.14174589455488332,5,2,0.7142857142857143,spoken_phone
spoken_telephone_switchboard_25_sw2518-ms98-a-trans,1721,2022,0.13303659742828883,1,0,1.0,spoken_phone
spoken_telephone_switchboard_25_sw2519-ms98-a-trans,1553,1814,0.13616317530319735,5,0,1.0,spoken_phone
spoken_telephone_switchboard_25_sw2521-ms98-a-trans,2063,2441,0.13478082752970094,4,0,1.0,spoken_phone
spoken_telephone_switchboard_25_sw2522-ms98-a-trans,2033,2487,0.15078407720144751,0,0,0.0,spoken_phone
spoken_telephone_switchboard_25_sw2523-ms98-a-trans,2123,2587,0.1724004638577503,0,1,0.0,spoken_phone
spoken_telephone_switchboard_25_sw2524-ms98-a-trans,1116,1264,0.09335443037974683,0,1,0.0,spoken_phone
spoken_telephone_switchboard_25_sw2525-ms98-a-trans,2054,2495,0.16513026052104207,0,0,0.0,spoken_phone
spoken_telephone_switchboard_25_sw2526-ms98-a-trans,1896,2305,0.13622559652928418,3,4,0.42857142857142855,spoken_phone
